x,WaferMPW41_slot11_thinresist_strip_Chip1_WG1,WaferMPW41_slot11_thinresist_strip_Chip1_WG2,WaferMPW41_slot11_thinresist_strip_Chip1_WG3,WaferMPW41_slot11_thinresist_strip_Chip1_WG4,WaferMPW41_slot11_thinresist_strip_Chip1_WG5,WaferMPW41_slot11_thinresist_strip_Chip1_WG6,WaferMPW41_slot11_thinresist_strip_Chip33_WG1,WaferMPW41_slot11_thinresist_strip_Chip33_WG2,WaferMPW41_slot11_thinresist_strip_Chip33_WG3,WaferMPW41_slot11_thinresist_strip_Chip33_WG4,WaferMPW41_slot11_thinresist_strip_Chip33_WG5,WaferMPW41_slot11_thinresist_strip_Chip33_WG6
1569.7729000000002,,,,,,,,,,0.0000073347591751,,
1569.7730000000001,,,,,,,,,0.0000095174182206,,,
1569.7845,,,,,,,,,,,0.0000048207712098,
1569.7851,0.0000236455816776,,,,,,,,,,,
1569.7852,,,,,,0.0000041338371375,,,,,,
1569.7856000000002,,,,,,,,,,,,0.0000030452233659
1569.7859,,,,,,,,0.0000161005482369,,,,
1569.786,,,,0.0000032918474062,,,0.0000250830707955,,,,,
1569.7861,,0.0000164331013366,,,,,,,,,,
1569.7863,,,0.0000110460914584,,,,,,,0.000006820229828,,
1569.7865000000002,,,,,,,,,0.0000100931301859,,,
1569.7867999999999,,,,,0.0000041921398406,,,,,,,
1569.7964,,,,,,,,,,,0.0000046227924031,
1569.797,0.0000239978035097,,,,,0.0000043407580961,,,,,,
1569.7972,,,,,,,,,,,,0.0000028717463465
1569.7977,,,,,,,0.0000251545898209,,,,,
1569.7979,,,,,,,,0.0000160111521836,,,,
1569.7980000000002,,0.0000168353853951,,0.0000032725324672,,,,,,,,
1569.7982,,,,,,,,,,0.0000070929645517,,
1569.7983,,,0.0000114447993838,,,,,,0.0000103023157862,,,
1569.7987,,,,,0.0000036772526073,,,,,,,
1569.8065000000001,,,,,,,,,,,0.0000049475702326,
1569.8073,0.0000238154352701,,,,,0.0000041803364184,,,,,,
1569.8075000000001,,,,,,,,,,,,0.0000024317939733
1569.8081000000002,,,,,,,0.0000251617420872,,,,,
1569.8082000000002,,,,,,,,0.0000157822978508,,,,
1569.8083,,,,0.0000032421289689,,,,,,0.0000075259422374,,
1569.8085,,0.0000169730537891,0.0000114072518045,,,,,,0.0000105937469925,,,
1569.809,,,,,0.0000036150154301,,,,,,,
1569.8174,,,,,,,,,,,0.0000053383409977,
1569.818,0.0000243679023697,,,,,,,,,,,
1569.8181,,,,,,0.0000035137904888,,,,,,
1569.8186,,,,,,,,,,,,0.0000027639043765
1569.8188,,,,,,,0.0000250812845479,,,,,
1569.8190000000002,,,,,,,,,,0.0000071823851613,,
1569.8192,,0.0000166190457094,0.0000117523213703,0.0000031916956686,,,,,0.0000107886316982,,,
1569.8193,,,,,,,,0.0000155713241838,,,,
1569.8194,,,,,0.0000043421887312,,,,,,,
1569.8290000000002,,,,,,,,,,,0.0000049672430578,
1569.8292000000001,0.0000240371373366,,,,,,,,,,,
1569.8295,,,,,,0.0000035998141357,,,,,,
1569.8299,,,,,,,,,,,,0.0000025573413041
1569.83,,,,,,,0.0000250258599408,,,,,
1569.8302,,0.0000164456178027,,,,,,,,,,
1569.8303,,,,0.0000031990280149,,,,,,,,
1569.8304,,,,,,,,0.0000156249607244,,0.0000069654497565,,
1569.8305,,,0.0000119185988297,,,,,,,,,
1569.8306,,,,,0.0000044094335863,,,,0.0000106312945718,,,
1569.838,,,,,,,,,,,0.0000045319407036,
1569.8383999999999,0.0000243303584284,,,,,,,,,,,
1569.8388000000002,,,,,,0.0000034737299757,,,,,,
1569.839,,,,,,,,,,,,0.0000025231822747
1569.8392000000001,,0.0000165600449691,,,,,,,,,,
1569.8394,,,,,,,0.0000250044031418,,,,,
1569.8396,,,,0.0000031716649573,,,,0.0000155874149641,,0.000007038417607,,
1569.8398,,,0.0000118917796499,,,,,,0.0000104078044387,,,
1569.8400000000001,,,,,0.000004157265721,,,,,,,
1569.8446,,,,,,,,,,,0.0000043495215323,
1569.8448,0.0000241426241701,,,,,,,,,,,
1569.8454000000002,,,,,,0.0000037681047615,,,,,,
1569.8458,,,,,,,,,,,,0.0000025993692816
1569.846,,,,,,,0.0000250562516158,,,,,
1569.8461000000002,,0.0000167996258824,,,,,,,,,,
1569.8462000000002,,,,0.0000033000742405,,,,0.0000156392652571,,,,
1569.8464,,,0.0000116307419376,,,,,,,0.0000070963624239,,
1569.8466,,,,,0.0000037162403714,,,,0.0000103988641058,,,
1569.8509,,,,,,,,,,,0.0000050089133765,
1569.851,0.0000244984221354,,,,,,,,,,,
1569.8515,,,,,,0.0000035940911403,,,,,,
1569.8518000000001,,,,,,,,,,,,0.0000029597367757
1569.852,,,,,,,0.000024934674002,,,,,
1569.8524000000002,,0.0000169158411154,0.0000114894974104,0.0000034088102439,,,,,,0.0000075567031672,,
1569.8525,,,,,,,,0.0000160218805831,,,,
1569.8526,,,,,0.0000038044095163,,,,0.0000109906668513,,,
1569.8622,0.0000243142640102,,,,,,,,,,,
1569.8624,,,,,,,,,,,0.0000042525884965,
1569.8629,,,,,,0.0000038303419387,,,,,,
1569.8634,,,,,,,0.0000248274009209,,,,,0.0000029853113119
1569.8636000000001,,0.0000168425358424,,,,,,,,,,
1569.8638,,,0.0000111229728645,0.0000032054663279,0.0000038180014599,,,0.0000161023363034,,,,
1569.8639,,,,,,,,,,0.0000077081822383,,
1569.864,,,,,,,,,0.0000114787690109,,,
1569.8745999999999,0.0000245055744017,,,,,,,,,,,
1569.8747,,,,,,,,,,,0.0000040397662815,
1569.8754000000001,,,,,,0.000003956425644,,,,,,
1569.8758,,,,,,,,,,,,0.000003006593488
1569.8759,,,,,,,0.0000248059441219,,,,,
1569.876,,0.0000163597978826,,,,,,,,,,
1569.8762000000002,,,,0.000002995684099,,,,0.0000160147283168,,0.0000077906288425,,
1569.8764,,,0.0000106831430458,,0.0000039558890421,,,,0.0000114197682706,,,
1569.8842,0.0000244984221354,,,,,,,,,,,
1569.8844,,,,,,,,,,,0.0000046585610107,
1569.8852000000002,,,,,,0.000004345229172,,,,,,
1569.8856,,,,,,,,,,,,0.0000030151782084
1569.8857,,,,,,,0.0000248309734161,,,,,
1569.8858,,0.000016590438463,,,,,,,,,,
1569.886,,,,0.0000030772362152,,,,0.0000160933959705,,0.0000079608862507,,
1569.8862000000001,,,0.0000110031814984,,,,,,0.0000108851781988,,,
1569.8863000000001,,,,,0.0000037428876567,,,,,,,
1569.8939,0.0000245556366281,,,,,,,,,,,
1569.8942000000002,,,,,,,,,,,0.0000052925574892,
1569.8946,,,,,,0.0000040367258407,,,,,,
1569.8952,,,,,,,,,,,,0.0000029994398574
1569.8953000000001,,,,,,,0.0000247433672484,,,,,
1569.8955,,,,,,,,0.0000162650376296,,,,
1569.8956,,0.0000163329787028,0.0000120616314234,,,,,,,,,
1569.8957,,,,0.000003376082077,,,,,,,,
1569.8958,,,,,0.0000035713778743,,,,,,,
1569.8959,,,,,,,,,,0.0000078539387687,,
1569.8961,,,,,,,,,0.000010329134966,,,
1569.9052,0.000024448359909,,,,,,,,,,,
1569.9058,,,,,,,,,,,0.0000048204133236,
1569.9062000000001,,,,,,0.0000041490388867,,,,,,
1569.9066,,,,,,,,,,,,0.0000031010222301
1569.9068000000002,,,,0.0000035350731196,,,0.0000247219104494,0.0000164009197761,,,,
1569.9069,,0.0000164688608493,0.0000121474513435,,,,,,,,,
1569.9072,,,,,0.0000040944919419,,,,,,,
1569.9073,,,,,,,,,,0.0000077328622865,,
1569.9074,,,,,,,,,0.0000104435621324,,,
1569.9164,0.0000244626644417,,,,,,,,,,,
1569.9168,,,,,,,,,,,0.0000047370726861,
1569.9170000000001,,,,,,0.0000036967467167,,,,,,
1569.9175,,,,,,,,,,,,0.0000032149450817
1569.9176,,0.0000165242854564,,,,,,,,,,
1569.9178,,,0.0000116235914902,0.0000034680069803,,,0.0000247254865826,,,,,
1569.9179000000001,,,,,,,,0.0000163723125297,,,,
1569.9181999999998,,,,,0.0000040283202907,,,,,,,
1569.9183,,,,,,,,,,0.0000077553968367,,
1569.9184,,,,,,,,,0.0000104095906863,,,
1569.9242000000002,0.0000243875692831,,,,,,,,,,,
1569.9243999999999,,,,,,,,,,,0.0000048350784709,
1569.925,,,,,,0.0000037199961298,,,,,,
1569.9253,,,,,,,,,,,,0.0000030350297493
1569.9256,,0.0000165493165696,,,,,0.0000246539711952,0.0000162990072567,,,,
1569.9258,,,,0.0000033066912692,,,,,,,,
1569.9259000000002,,,,,,,,,,0.0000076824289863,,
1569.9260000000002,,,0.0000115359835036,,,,,,,,,
1569.9261999999999,,,,,,,,,0.0000101932528196,,,
1569.9264,,,,,0.0000037346612771,,,,,,,
1569.9301,0.0000245037845161,,,,,,,,,,,
1569.9305000000002,,,,,,,,,,,0.0000051351762522,
1569.9309,,,,,,0.0000039555316107,,,,,,
1569.9313,,,,,,,,,,,,0.0000028615522751
1569.9316000000001,,0.0000165439523698,,,,,0.0000245806659223,,,,,
1569.9317,,,0.0000112320358312,0.0000032106527215,,,,0.000016177429643,,,,
1569.9319,,,,,,,,,,0.0000073454903031,,
1569.932,,,,,,,,,0.0000094280221674,,,
1569.9322000000002,,,,,0.0000039422970985,,,,,,,
1569.9393,0.0000246271520155,,,,,,,,,,,
1569.9396000000002,,,,,,,,,,,0.0000049216382649,
1569.9399,,,,,,0.0000041365201469,,,,,,
1569.9406000000001,,,,,,,0.0000245878181886,,,,,0.0000028939230106
1569.9407,,,,0.0000033853816603,,,,,,,,
1569.9408,,,0.0000108422682388,,,,,,,,,
1569.9409,,0.0000164223747561,,,,,,,,,,
1569.941,,,,,,,,0.0000162954311236,,,,
1569.9411,,,,,,,,,,0.0000074522586146,,
1569.9412,,,,,0.000004117741355,,,,,,,
1569.9414,,,,,,,,,0.0000098910932138,,,
1569.9521000000002,0.0000246003328357,,,,,,,,,,,
1569.9522,,,,,,,,,,,0.0000048960637287,
1569.953,,,,,,0.0000037224999687,,,,,,
1569.9533,,0.0000164116463566,,,,,,,,,,
1569.9533999999999,,,,,,,,,,,,0.000002988173037
1569.9536,,,,0.0000035066368582,,,0.0000245842420554,,,,,
1569.9538000000002,,,0.0000108923304651,,,,,,,,,
1569.954,,,,,,,,0.0000164724369824,,,,
1569.9541,,,,,0.0000042114547796,,,,,,,
1569.9542000000001,,,,,,,,,0.0000113124915515,0.0000076150054156,,
1569.9632000000001,0.0000247111856879,,,,,,,,,,0.00000518632487,
1569.9643,,,,,,0.0000037428876567,,,,,,
1569.9644,,,,,,,,,,,,0.0000029184243431
1569.9645,,,,,,,0.0000244608745561,,,,,
1569.9646,,0.000016728108676,,,,,,,,,,
1569.9647,,,,,,,,0.0000164599205164,,,,
1569.9649,,,,0.0000035803200262,,,,,,,,
1569.9650000000001,,,,,,,,,0.0000119329015433,,,
1569.9651000000001,,,0.0000108190251922,,,,,,,,,
1569.9651999999999,,,,,,,,,,0.0000073721375884,,
1569.9653,,,,,0.0000039760984691,,,,,,,
1569.9718,0.0000246986674028,,,,,,,,,,,
1569.9722,,,,,,,,,,,0.0000053850189943,
1569.9728,,,,,,0.0000042114547796,,,,,,
1569.9734,,0.0000167781709024,,,,,0.0000244412076427,,,,,0.0000029175303098
1569.9736,,,,,,,,0.0000162078231369,,0.0000073791125033,,
1569.9738,,,0.0000115234670375,0.0000034519111978,,,,,0.0000118756870506,,,
1569.9740000000002,,,,,0.0000040891268327,,,,,,,
1569.9820000000002,0.0000246521813096,,,,,,,,,,,
1569.9822,,,,,,,,,,,0.0000049039326768,
1569.9829,,,,,,0.0000041070111365,,,,,,
1569.9835,,,,,,,0.0000244018738158,,,,,0.0000026075958885
1569.9836,,0.0000164277389558,,,,,,,,0.0000077053209679,,
1569.9837,,,0.0000119418418763,,,,,,,,,
1569.9839,,,,,0.0000046197524171,,,0.0000157322356245,,,,
1569.984,,,,0.0000032551847653,,,,,,,,
1569.9841000000001,,,,,,,,,0.0000116235914902,,,
1569.9937,0.0000247558818955,,,,,,,,,,,
1569.9939000000002,,,,,,,,,,,0.0000045771876103,
1569.9949000000001,,,,,,0.0000040161589823,,,,,,
1569.9951,,,,,,,,,,,,0.0000025237188765
1569.9952,,0.0000163097356563,,,,,,,,,,
1569.9953,,,,,,,0.000024448359909,,,,,
1569.9955,,,,,,,,,,0.0000076470178101,,
1569.9956000000002,,,0.0000116593491839,0.0000033880646697,0.0000043291333895,,,0.0000154962308443,,,,
1569.9958,,,,,,,,,0.0000109048469312,,,
1570.0038,0.0000249418262683,,,,,,,,,,,
1570.0041,,,,,,,,,,,0.0000048264942052,
1570.005,,,,,,0.0000038444704842,,,,,,
1570.0052,,,,,,,,,,,,0.0000028168419703
1570.0054,,,,,,,0.0000244286929956,,,,,
1570.0055,,0.0000162328542501,,,,,,,,,,
1570.0057000000002,,,,0.0000035107505028,,,,0.0000155248380906,,,,
1570.0058000000001,,,,,,,,,,0.0000075561665653,,
1570.0059,,,0.0000112731577246,,0.0000040553254621,,,,,,,
1570.0059999999999,,,,,,,,,0.0000102468911791,,,
1570.0108,0.0000247648204095,,,,,,,,,,,
1570.0110000000002,,,,,,,,,,,0.0000051893653108,
1570.0118,,,,,,0.000003650605322,,,,,,
1570.0123,,,,,,,,,,,,0.0000029890670703
1570.0124,,,,,,,0.0000243714785029,,,,,
1570.0125,,,,,,,,0.0000156285368575,,,,
1570.0126,,0.0000167352609424,,,,,,,,,,
1570.0128,,,,0.0000035170096453,,,,,0.0000097248175734,0.0000070772266554,,
1570.0129,,,0.0000113768583105,,0.0000040438794713,,,,,,,
1570.0169,0.0000246360905294,,,,,,,,,,,
1570.0171,,,,,,,,,,,0.0000052299624258,
1570.018,,,,,,0.0000037546915337,,,,,,
1570.0184000000002,,,,,,,0.0000243339345616,,,,,
1570.0185,,,,,,,,,,,,0.0000028974995985
1570.0187,,0.0000166744721355,,,,,,0.0000159378469107,,,,
1570.0189,,,0.0000113822206913,0.0000032514290069,,,,,,0.0000060962752286,,
1570.0191,,,,,0.0000044026373871,,,,0.0000099000335467,,,
1570.0282,0.000024891764042,,,,,,,,,,,
1570.0287,,,,,,,,,,,0.0000046222558012,
1570.0295,,,,,,0.0000043906552492,,,,,,
1570.0298,,,,,,,,,,,,0.0000027678388506
1570.0301000000002,,0.0000167227462953,,,,,0.0000243500253418,,,,,
1570.0302000000001,,,,0.0000029227167033,,,,0.0000160272429639,,,,
1570.0303999999999,,,0.0000112105808512,,,,,,,0.0000063428988142,,
1570.0305,,,,,0.0000041665653043,,,,,,,
1570.0308000000002,,,,,,,,,0.000011121184798,,,
1570.0420000000001,0.0000249454024015,,,,,,,,,,,
1570.0426,,,,,,,,,,,0.0000048619049267,
1570.0432,,,,,,0.0000040190207073,,,,,,
1570.0436,,,,,,,,,,,,0.0000027973478609
1570.0438000000001,,0.0000168765072885,,,,,0.0000243464492087,,,,,
1570.0439000000001,,,,0.0000033338751564,,,,0.0000157679951371,,,,
1570.0441,,,0.0000111909139378,,,,,,,,,
1570.0442,,,,,0.0000036479223127,,,,,,,
1570.0443,,,,,,,,,,0.0000068683384598,,
1570.0445,,,,,,,,,0.0000117934432637,,,
1570.0535000000002,0.0000250151315413,,,,,,,,,,,
1570.0541,,,,,,,,,,,0.0000051757733672,
1570.0546000000002,,,,,,0.0000042951533032,,,,,,
1570.0552000000002,,,,,,,,,,,,0.0000029844172786
1570.0553,,,,,,,0.0000242624155362,,,,,
1570.0554,,0.0000169855702552,,,,,,0.0000157626309374,,,,
1570.0556000000001,,,,0.0000036168039514,,,,,,,,
1570.0557000000001,,,0.0000110317887447,,,,,,,,,
1570.0559,,,,,0.00000376202388,,,,,0.0000070811611295,,
1570.0561,,,,,,,,,0.0000119650849228,,,
1570.0638,0.0000247540956479,,,,,,,,,,,
1570.0645,,,,,,,,,,,0.0000046065179049,
1570.0651,,,,,,0.0000046508707783,,,,,,
1570.0656,,0.0000168586284417,,,,,,,,,,0.000003056490641
1570.0657,,,,,,,0.0000241819579969,0.0000160004256031,,,,
1570.0658,,,0.000011607498891,,,,,,,,,
1570.0659,,,,0.0000036597261897,,,,,,,,
1570.0661,,,,,,,,,,0.0000058691452978,,
1570.0663,,,,,0.0000045240713007,,,,0.0000117040472105,,,
1570.0752,0.0000249883123615,,,,,,,,,,,
1570.0761000000002,,,,,,,,,,,0.0000046555205699,
1570.0765000000001,,,,,,0.0000043201912376,,,,,,
1570.077,,0.0000167656562553,,,,,,,,,,0.0000030725864235
1570.0771,,,0.0000123423360492,0.0000035195134842,,,0.0000241676571022,,,,,
1570.0773000000002,,,,,,,,0.0000163937675097,,,,
1570.0776,,,,,0.0000041901726036,,,,,0.000005797787253,,
1570.0778,,,,,,,,,0.000011004969565,,,
1570.0869000000002,0.0000247880634561,,,,,,,,,,,
1570.0875,,,,,,,,,,,0.0000050223266044,
1570.0880000000002,,,,,,0.0000040129398258,,,,,,
1570.0887,,0.0000166333484231,0.0000120705717563,0.000003217806352,,,,,,,,0.0000029756538424
1570.0889,,,,,,,0.0000241587149503,,,,,
1570.0890000000002,,,,,,,,0.0000166315621755,,,,
1570.0892000000001,,,,,0.0000042660017243,,,,,,,
1570.0895,,,,,,,,,0.0000105848084786,0.0000066809116106,,
1570.096,0.0000248720971285,,,,,,,,,,,
1570.0965999999999,,,,,,,,,,,0.0000049475702326,
1570.0971000000002,,,,,,0.0000041307971514,,,,,,
1570.0976,,,,,,,,,,,,0.000003033241228
1570.0977,,0.0000164903158293,,,,,,,,,,
1570.0978,,,,0.0000032753937376,,,,,,,,
1570.0979,,,0.0000113589776447,,,,0.0000242052010435,,,,,
1570.0982000000001,,,,,,,,0.0000167102298292,,,,
1570.0985,,,,,,,,,0.0000102826488728,0.0000071931162893,,
1570.0986,,,,,0.0000044557536967,,,,,,,
1570.1023,0.0000247630341619,,,,,,,,,,,
1570.1031,,,,,,,,,,,0.0000043874360927,
1570.1037000000001,,0.0000164366774698,,,,0.0000044908069867,,,,,,
1570.1041,,,,,,,0.0000241926863964,,,,,
1570.1042,,,0.0000111015178845,0.0000033403134694,,,,,,,,
1570.1043000000002,,,,,,,,0.000016917629182,,,,0.0000027739197321
1570.1046,,,,,,,,,0.000010191464753,0.0000075432899393,,
1570.1047,,,,,0.0000044291059567,,,,,,,
1570.1101,0.0000249203731073,,,,,,,,,,,
1570.1111,,,,,,,,,,,0.0000045038623284,
1570.1115,,,,,,0.0000042790575208,,,,,,
1570.1117000000002,,0.0000164706489159,,,,,,,,,,
1570.1118999999999,,,0.0000117076233437,,,,,,,,,
1570.1121,,,,,,,0.0000242016249103,,,,,
1570.1122,,,,0.0000036227056626,,,,0.0000168496881088,,,,
1570.1123,,,,,0.0000041434950617,,,,,,,0.0000024119424324
1570.1124000000002,,,,,,,,,,0.0000071945469244,,
1570.1126,,,,,,,,,0.000010751084119,,,
1570.1229,0.0000245270275627,,,,,,,,,,,
1570.1237,,,,,,,,,,,0.0000048506376515,
1570.1242000000002,,,,,,0.0000043674053813,,,,,,
1570.1246,,0.0000163508575497,,,,,,,,,,
1570.1247,,,,,,,0.0000242713540501,,,,,
1570.1248,,,,,,,,,,,,0.0000029391699172
1570.1249,,,0.0000121438770293,0.0000037133786464,,,,,,,,
1570.1251,,,,,0.0000041703210627,,,,,,,
1570.1253000000002,,,,,,,,,,0.0000068955223469,,
1570.1254000000001,,,,,,,,0.0000167298967426,,,,
1570.1257,,,,,,,,,0.0000114161921374,,,
1570.1359,0.0000245234514296,,,,,,,,,,,
1570.1364,,,,,,,,,,,0.00000478017364,
1570.137,,,,,,0.0000034529844015,,,,,,
1570.1375,,0.0000164044959092,,,,,0.000024448359909,,,,,0.0000027370779208
1570.1378000000002,,,,0.000003410240879,,,,,,,,
1570.138,,,0.0000116468345368,,,,,,,,,
1570.1381000000001,,,,,0.0000041536886783,,,0.0000167048656294,,,,
1570.1382,,,,,,,,,,0.0000067737310019,,
1570.1384,,,,,,,,,0.0000115788934636,,,
1570.1455,0.0000247701864282,,,,,,,,,,,
1570.1464,,,,,,,,,,,0.0000042550923354,
1570.1471,,,,,,0.0000033351270758,,,,,,
1570.1474,,0.000016229278117,,,,,,,,,,
1570.1477,,,,0.0000035796047086,,,,,,,,
1570.1478,,,,,,,0.0000246039089689,,,,,0.0000025843464755
1570.1479000000002,,,0.0000107224786916,,,,,0.000016737049009,,,,
1570.1480000000001,,,,,0.0000038342764128,,,,,,,
1570.1481,,,,,,,,,0.0000112266716314,,,
1570.1481999999999,,,,,,,,,,0.0000070509368015,,
1570.1554,0.0000247219104494,,,,,,,,,,,
1570.1567,,,,,,,,,,,0.0000043117856876,
1570.1571000000001,,,,,,0.0000043954837565,,,,,,
1570.1575,,0.0000161166390171,0.0000110711225716,,,,,,,,,
1570.1578,,,,,0.0000034084523577,,,0.0000166619556694,,,,
1570.1579,,,,0.0000038160342228,,,0.0000247523057624,,,,,
1570.1581,,,,,,,,,,,,0.0000025695026125
1570.1582,,,,,,,,,0.000010350589946,0.000007559921869,,
1570.1673,0.000024405449949,,,,,,,,,,,
1570.1682,,,,,,,,,,,0.0000040453105612,
1570.1689000000001,,,,,,0.0000041105877244,,,,,,
1570.169,,0.0000161398820637,,,,,,,,,,
1570.1693,,,0.0000119668711704,,,,0.0000249114309554,,,,,
1570.1695000000002,,,,,,,,0.0000166977151821,,,,0.0000023733123271
1570.1696000000002,,,,0.0000037915328903,,,,,,,,
1570.1697,,,,,0.0000038031575968,,,,,,,
1570.1699,,,,,,,,,,0.0000073921673902,,
1570.17,,,,,,,,,0.0000098088494269,,,
1570.1781,0.0000248989163083,,,,,,,,,,,
1570.1789,,,,,,,,,,,0.0000042441829464,
1570.1796000000002,,,,,,0.0000037682834773,,,,,,
1570.1798999999999,,,,,,,0.0000249668555625,,,,,
1570.18,,,,,,,,,,,,0.0000021501170977
1570.1801,,0.0000163276145031,,,,,,,,,,
1570.1803000000002,,,,0.000003803515483,,,,,,,,
1570.1804,,,,,,,,0.0000168622027559,,,,
1570.1806,,,0.0000115395578177,,,,,,,,,
1570.1807000000001,,,,,0.0000040376203287,,,,,,,
1570.1809,,,,,,,,,0.0000099787030194,0.0000071138892963,,
1570.1857,0.0000243625399889,,,,,,,,,,,
1570.1863,,,,,,,,,,,0.0000045458900786,
1570.1869000000002,,,,,,0.0000036863734749,,,,,,
1570.1874,,,,,,,,,,,,0.0000022445458399
1570.1876000000002,,,,,,,0.0000249883123615,,,,,
1570.1877000000002,,0.0000165099827427,,0.0000037067616177,,,,0.0000168622027559,,,,
1570.188,,,0.0000105079270725,,,,,,,,,
1570.1881,,,,,0.0000042021551963,,,,,,,
1570.1883,,,,,,,,,0.0000101288878795,0.0000069729612733,,
1570.1916,0.0000247219104494,,,,,,,,,,,
1570.1923,,,,,,,,,,,0.0000043209065552,
1570.1928,,,,,,0.0000039571409616,,,,,,
1570.1934999999999,,,0.0000102683461591,0.000003511644536,,,,0.0000168765072885,,,,0.0000026168956992
1570.1936,,0.000016590438463,,,,,0.0000251259807555,,,,,
1570.1937,,,,,0.0000039356800698,,,,,,,
1570.1941,,,,,,,,,0.0000107582363853,0.0000072042039392,,
1570.2027,0.0000245627852564,,,,,,,,,,,
1570.2033000000001,,,,,,,,,,,0.0000051603929023,
1570.2038,,,,,,0.0000038925791159,,,,,,
1570.2042999999999,,,,,,,,,,,,0.0000026669717954
1570.2044,,0.0000168371716427,0.0000118184743769,,,,,,,,,
1570.2045,,,,0.0000038859616325,,,,,,,,
1570.2046,,,,,,,0.0000253280159086,0.0000169730537891,,,,
1570.2048,,,,,0.0000036584742702,,,,,,,
1570.205,,,,,,,,,0.0000112338238978,0.0000070952892202,,
1570.2164,0.0000249471886491,,,,,,,,,,,
1570.217,,,,,,,,,,,0.0000048876581786,
1570.2174,,,,,,0.000004316614195,,,,,,
1570.2178,,,,,,,,,,,,0.0000025546585221
1570.2181,,,,,,,,0.0000170606635947,,,,
1570.2182,,0.0000168407477759,,0.0000040340432861,,,0.0000253619873547,,,,,
1570.2185,,,0.0000125461592688,,,,,,,,,
1570.2189,,,,,0.0000042509791456,,,,0.000011323219951,0.0000073057872214,,
1570.2276,0.0000246861527557,,,,,,,,,,,
1570.2284000000002,,,,,,,,,,,0.000004318581432,
1570.2288,,,,,,0.0000041016455725,,,,,,
1570.2294000000002,,,,,,,,,,,,0.0000026675083973
1570.2295000000001,,0.0000167781709024,,,,,,,,,,
1570.2296999999999,,,0.0000126373433886,0.0000040056074795,,,0.0000253709295066,,,,,
1570.2298,,,,,,,,0.0000171143001353,,,,
1570.2301000000002,,,,,0.0000042572387429,,,,0.0000108547847049,,,
1570.2303,,,,,,,,,,0.0000073032833825,,
1570.2377,0.0000250026168942,,,,,,,,,,,
1570.2386000000001,,,,,,,,,,,0.0000047991311476,
1570.2391,,,,,,0.0000040701693251,,,,,,
1570.2395,,0.0000170749663084,,,,,,,,,,
1570.2397,,,,0.0000037652430365,,,,,,,,
1570.2398,,,0.0000119758115034,,,,,,,,,
1570.2399,,,,,,,0.0000254174119618,,,,,0.000002583094556
1570.24,,,,,,,,0.0000170910570887,,,,
1570.2404000000001,,,,,0.0000037731119846,,,,,,,
1570.2404999999999,,,,,,,,,0.0000101235236798,0.0000073410192272,,
1570.2494000000002,0.0000249811600952,,,,,,,,,,,
1570.2501,,,,,,,,,,,0.0000052399777815,
1570.2507,,,,,,0.0000041485022848,,,,,,
1570.251,,0.0000174128836079,,,,,,,,,,
1570.2512,,,0.0000119203850772,0.0000037588047235,,,,,,,,
1570.2513,,,,,,,,,,,,0.0000027630103432
1570.2514,,,,,,,0.0000255032355199,,,,,
1570.2516,,,,,0.0000037069403334,,,0.000016758503989,,,,
1570.2519,,,,,,,,,,0.0000078553694038,,
1570.2521000000002,,,,,,,,,0.0000099429435068,,,
1570.2606,0.0000249597069342,,,,,,,,,,,
1570.2616,,,,,,,,,,,0.0000048946330935,
1570.2621,,,,,,0.0000038408934415,,,,,,
1570.2623,,0.0000173842763616,,,,,,,,,,
1570.2627,,,,0.0000040072168304,,,0.0000256105086009,,,,,0.0000027277783374
1570.2629000000002,,,0.0000128107712953,,,,,,,,,
1570.2630000000001,,,,,0.000004023670499,,,,,,,
1570.2632,,,,,,,,0.0000164509820024,,,,
1570.2634,,,,,,,,,0.0000099679746199,,,
1570.2635,,,,,,,,,,0.0000079242236097,,
1570.2694,0.0000252654390351,,,,,,,,,,,
1570.2704999999999,,,,,,,,,,,0.0000047490552788,
1570.2708,,,,,,0.000003902951903,,,,,,
1570.2710000000002,,0.0000171143001353,,,,,,,,,,
1570.2713,,,,,,,0.0000255604463746,,,,,
1570.2715,,,0.0000129484415083,0.0000041055800466,,,,,,,,0.0000026315608466
1570.2716,,,,,0.0000043216218728,,,,,,,
1570.2717,,,,,,,,0.0000164295270224,,,,
1570.2719,,,,,,,,,0.0000101217356132,,,
1570.2721000000001,,,,,,,,,,0.0000078308685261,,
1570.2758000000001,0.0000250455268542,,,,,,,,,,,
1570.2768,,,,,,,,,,,0.0000048522474572,
1570.2771,,,,,,0.000003889180789,,,,,,
1570.2775000000001,,0.000017119664335,,,,,,,,,,
1570.2778,,,0.0000128179235617,,,,0.000025463898055,,,,,
1570.2779,,,,0.0000039453375393,,,,,,,,
1570.278,,,,,,,,0.00001636694833,,,,0.0000024140883852
1570.2782000000002,,,,,0.0000042468659558,,,,,,,
1570.2784,,,,,,,,,0.0000103488018794,0.0000073293940659,,
1570.2835,0.0000252904719673,,,,,,,,,,,
1570.2844,,,,,,,,,,,0.0000050718658713,
1570.2851,,,,,,0.0000041710363803,,,,,,
1570.2854,,0.0000169802060555,,,,,,,,,,
1570.2855,,,,0.0000035581438169,,,,,,,,
1570.2856000000002,,,,,,,0.0000255229024333,,,,,0.0000028474237297
